Entity,Code,Date,Total confirmed cases (cases)
Austria,AUT,20200319,1646
Austria,AUT,20200320,2196
Austria,AUT,20200321,2649
Austria,AUT,20200322,3024
Austria,AUT,20200323,3631
Austria,AUT,20200324,4486
Austria,AUT,20200325,5282
Austria,AUT,20200326,5888
Austria,AUT,20200327,7029
Austria,AUT,20200328,7697
Austria,AUT,20200329,8291
Austria,AUT,20200330,8813
Austria,AUT,20200331,9618
Austria,AUT,20200401,10182
Austria,AUT,20200402,10711
Austria,AUT,20200403,11129
Austria,AUT,20200404,11525
Austria,AUT,20200405,11766
Austria,AUT,20200406,11983
Austria,AUT,20200407,12297
Austria,AUT,20200408,12640
Austria,AUT,20200409,12969
Austria,AUT,20200410,13248
Austria,AUT,20200411,13560
Austria,AUT,20200412,13807
Azerbaijan,AZE,20191231,0
Azerbaijan,AZE,20200101,0
Azerbaijan,AZE,20200102,0
Azerbaijan,AZE,20200103,0
Azerbaijan,AZE,20200104,0
Azerbaijan,AZE,20200105,0
Azerbaijan,AZE,20200106,0
Azerbaijan,AZE,20200107,0
Azerbaijan,AZE,20200108,0
Azerbaijan,AZE,20200109,0
Azerbaijan,AZE,20200110,0
Azerbaijan,AZE,20200111,0
Azerbaijan,AZE,20200112,0
Azerbaijan,AZE,20200113,0
Azerbaijan,AZE,20200114,0
Azerbaijan,AZE,20200115,0
Azerbaijan,AZE,20200116,0
Azerbaijan,AZE,20200117,0
Azerbaijan,AZE,20200118,0
Azerbaijan,AZE,20200119,0
Azerbaijan,AZE,20200120,0
Azerbaijan,AZE,20200121,0
Azerbaijan,AZE,20200122,0
Azerbaijan,AZE,20200123,0
Azerbaijan,AZE,20200124,0
Azerbaijan,AZE,20200125,0
Azerbaijan,AZE,20200126,0
Azerbaijan,AZE,20200127,0
Azerbaijan,AZE,20200128,0
Azerbaijan,AZE,20200129,0
Azerbaijan,AZE,20200130,0
Azerbaijan,AZE,20200131,0
Azerbaijan,AZE,20200201,0
Azerbaijan,AZE,20200202,0
Azerbaijan,AZE,20200203,0
Azerbaijan,AZE,20200204,0
Azerbaijan,AZE,20200205,0
Azerbaijan,AZE,20200206,0
Azerbaijan,AZE,20200207,0
Azerbaijan,AZE,20200208,0
Azerbaijan,AZE,20200209,0
Azerbaijan,AZE,20200210,0
Azerbaijan,AZE,20200211,0
Azerbaijan,AZE,20200212,0
Azerbaijan,AZE,20200213,0
Azerbaijan,AZE,20200214,0
Azerbaijan,AZE,20200215,0
Azerbaijan,AZE,20200216,0
Azerbaijan,AZE,20200217,0
Azerbaijan,AZE,20200218,0
Azerbaijan,AZE,20200219,0
Azerbaijan,AZE,20200220,0
Azerbaijan,AZE,20200221,0
Azerbaijan,AZE,20200222,0
Azerbaijan,AZE,20200223,0
Azerbaijan,AZE,20200224,0
Azerbaijan,AZE,20200225,0
Azerbaijan,AZE,20200226,0
Azerbaijan,AZE,20200227,0
Azerbaijan,AZE,20200228,0
Azerbaijan,AZE,20200229,1
Azerbaijan,AZE,20200301,1
Azerbaijan,AZE,20200302,3
Azerbaijan,AZE,20200306,6
Azerbaijan,AZE,20200307,9
Azerbaijan,AZE,20200311,11
Azerbaijan,AZE,20200312,13
Azerbaijan,AZE,20200313,13
Azerbaijan,AZE,20200315,19
Azerbaijan,AZE,20200316,19
Azerbaijan,AZE,20200317,19
Azerbaijan,AZE,20200318,28
Azerbaijan,AZE,20200319,34
Azerbaijan,AZE,20200320,44
Azerbaijan,AZE,20200321,44
Azerbaijan,AZE,20200322,53
Azerbaijan,AZE,20200323,65
Azerbaijan,AZE,20200324,72
Azerbaijan,AZE,20200325,87
Azerbaijan,AZE,20200326,93
Azerbaijan,AZE,20200327,122
Azerbaijan,AZE,20200328,165
Azerbaijan,AZE,20200329,182
Azerbaijan,AZE,20200330,209
Azerbaijan,AZE,20200331,273
Azerbaijan,AZE,20200401,298
Azerbaijan,AZE,20200402,359
Azerbaijan,AZE,20200403,400
Azerbaijan,AZE,20200404,443
Azerbaijan,AZE,20200405,521
Azerbaijan,AZE,20200406,584
Azerbaijan,AZE,20200407,641
Azerbaijan,AZE,20200408,717
Azerbaijan,AZE,20200409,822
Azerbaijan,AZE,20200410,926
Azerbaijan,AZE,20200411,991
Azerbaijan,AZE,20200412,1058
Bahamas,BHS,20200316,1
Bahamas,BHS,20200317,1
Bahamas,BHS,20200320,3
Bahamas,BHS,20200321,4
Bahamas,BHS,20200322,4
Bahamas,BHS,20200323,4
Bahamas,BHS,20200324,4
Bahamas,BHS,20200325,4
Bahamas,BHS,20200326,5
Bahamas,BHS,20200327,9
Bahamas,BHS,20200328,9
Bahamas,BHS,20200329,11
Bahamas,BHS,20200330,14
Bahamas,BHS,20200331,14
Bahamas,BHS,20200401,15
Bahamas,BHS,20200402,21
Bahamas,BHS,20200403,24
Bahamas,BHS,20200404,24
Bahamas,BHS,20200405,28
Bahamas,BHS,20200406,29
Bahamas,BHS,20200407,33
Bahamas,BHS,20200408,36
Bahamas,BHS,20200409,40
Bahamas,BHS,20200410,41
Bahamas,BHS,20200411,42
Bahamas,BHS,20200412,46
Bahrain,BHR,20191231,0
Bahrain,BHR,20200101,0
Bahrain,BHR,20200102,0
Bahrain,BHR,20200103,0
Bahrain,BHR,20200104,0
Bahrain,BHR,20200105,0
Bahrain,BHR,20200106,0
Bahrain,BHR,20200107,0
Bahrain,BHR,20200108,0
Bahrain,BHR,20200109,0
Bahrain,BHR,20200110,0
Bahrain,BHR,20200111,0
Bahrain,BHR,20200112,0
Bahrain,BHR,20200113,0
Bahrain,BHR,20200114,0
Bahrain,BHR,20200115,0
Bahrain,BHR,20200116,0
Bahrain,BHR,20200117,0
Bahrain,BHR,20200118,0
Bahrain,BHR,20200119,0
Bahrain,BHR,20200120,0
Bahrain,BHR,20200121,0
Bahrain,BHR,20200122,0
Bahrain,BHR,20200123,0
Bahrain,BHR,20200124,0
Bahrain,BHR,20200125,0
Bahrain,BHR,20200126,0
Bahrain,BHR,20200127,0
Bahrain,BHR,20200128,0
Bahrain,BHR,20200129,0
Bahrain,BHR,20200130,0
Bahrain,BHR,20200131,0
Bahrain,BHR,20200201,0
Bahrain,BHR,20200202,0
Bahrain,BHR,20200203,0
Bahrain,BHR,20200204,0
Bahrain,BHR,20200205,0
Bahrain,BHR,20200206,0
Bahrain,BHR,20200207,0
Bahrain,BHR,20200208,0
Bahrain,BHR,20200209,0
Bahrain,BHR,20200210,0
Bahrain,BHR,20200211,0
Bahrain,BHR,20200212,0
Bahrain,BHR,20200213,0
Bahrain,BHR,20200214,0
Bahrain,BHR,20200215,0
Bahrain,BHR,20200216,0
Bahrain,BHR,20200217,0
Bahrain,BHR,20200218,0
Bahrain,BHR,20200219,0
Bahrain,BHR,20200220,0
Bahrain,BHR,20200221,0
Bahrain,BHR,20200222,0
Bahrain,BHR,20200223,0
Bahrain,BHR,20200224,1
Bahrain,BHR,20200225,2
Bahrain,BHR,20200226,23
Bahrain,BHR,20200227,33
Bahrain,BHR,20200228,33
Bahrain,BHR,20200229,38
Bahrain,BHR,20200301,41
Bahrain,BHR,20200302,47
Bahrain,BHR,20200304,49
Bahrain,BHR,20200305,52
Bahrain,BHR,20200306,52
Bahrain,BHR,20200307,56
Bahrain,BHR,20200308,63
Bahrain,BHR,20200309,79
Bahrain,BHR,20200310,109
Bahrain,BHR,20200311,110
Bahrain,BHR,20200312,162
Bahrain,BHR,20200313,162
Bahrain,BHR,20200314,210
Bahrain,BHR,20200315,211
Bahrain,BHR,20200316,214
Bahrain,BHR,20200317,221
Bahrain,BHR,20200318,237
Bahrain,BHR,20200319,256
Bahrain,BHR,20200320,269
Bahrain,BHR,20200321,285
Bahrain,BHR,20200322,306
Bahrain,BHR,20200323,334
Bahrain,BHR,20200324,339
Bahrain,BHR,20200325,390
Bahrain,BHR,20200326,419
Bahrain,BHR,20200327,458
Bahrain,BHR,20200328,466
Bahrain,BHR,20200329,473
Bahrain,BHR,20200330,500
Bahrain,BHR,20200331,515
Bahrain,BHR,20200401,567
Bahrain,BHR,20200402,569
Bahrain,BHR,20200403,643
Bahrain,BHR,20200404,643
Bahrain,BHR,20200405,688
Bahrain,BHR,20200406,700
Bahrain,BHR,20200407,756
Bahrain,BHR,20200408,811
Bahrain,BHR,20200409,823
Bahrain,BHR,20200410,887
Bahrain,BHR,20200411,998
Bahrain,BHR,20200412,1040
Bangladesh,BGD,20200309,3
Bangladesh,BGD,20200315,3
Bangladesh,BGD,20200317,5
Bangladesh,BGD,20200318,8
Bangladesh,BGD,20200319,10
Bangladesh,BGD,20200320,10
Bangladesh,BGD,20200321,17
Bangladesh,BGD,20200322,24
Bangladesh,BGD,20200323,27
Bangladesh,BGD,20200324,33
Bangladesh,BGD,20200325,39
Bangladesh,BGD,20200326,39
Bangladesh,BGD,20200327,48
Bangladesh,BGD,20200328,48
Bangladesh,BGD,20200329,48
Bangladesh,BGD,20200330,49
Bangladesh,BGD,20200331,49
Bangladesh,BGD,20200401,51
Bangladesh,BGD,20200402,54
Bangladesh,BGD,20200403,56
Bangladesh,BGD,20200404,61
Bangladesh,BGD,20200405,70
Bangladesh,BGD,20200406,88
Bangladesh,BGD,20200407,123
Bangladesh,BGD,20200408,164
Bangladesh,BGD,20200409,218
Bangladesh,BGD,20200410,330
Bangladesh,BGD,20200411,424
Bangladesh,BGD,20200412,482
Barbados,BRB,20200318,1
Barbados,BRB,20200319,1
Barbados,BRB,20200320,2
Barbados,BRB,20200321,6
Barbados,BRB,20200322,14
Barbados,BRB,20200323,17
Barbados,BRB,20200324,17
Barbados,BRB,20200325,18
Barbados,BRB,20200326,18
Barbados,BRB,20200327,24
Barbados,BRB,20200328,24
Barbados,BRB,20200329,26
Barbados,BRB,20200330,33
Barbados,BRB,20200331,34
Barbados,BRB,20200401,34
Barbados,BRB,20200402,45
Barbados,BRB,20200403,45
Barbados,BRB,20200404,45
Barbados,BRB,20200405,51
Barbados,BRB,20200406,56
Barbados,BRB,20200407,60
Barbados,BRB,20200408,63
Barbados,BRB,20200409,63
Barbados,BRB,20200410,66
Barbados,BRB,20200411,67
Barbados,BRB,20200412,68
Belarus,BLR,20191231,0
Belarus,BLR,20200101,0
Belarus,BLR,20200102,0
Belarus,BLR,20200103,0
Belarus,BLR,20200104,0
Belarus,BLR,20200105,0
Belarus,BLR,20200106,0
Belarus,BLR,20200107,0
Belarus,BLR,20200108,0
Belarus,BLR,20200109,0
Belarus,BLR,20200110,0
Belarus,BLR,20200111,0
Belarus,BLR,20200112,0
Belarus,BLR,20200113,0
Belarus,BLR,20200114,0
Belarus,BLR,20200115,0
Belarus,BLR,20200116,0
Belarus,BLR,20200117,0
Belarus,BLR,20200118,0
Belarus,BLR,20200119,0
Belarus,BLR,20200120,0
Belarus,BLR,20200121,0
Belarus,BLR,20200122,0
Belarus,BLR,20200123,0
Belarus,BLR,20200124,0
Belarus,BLR,20200125,0
Belarus,BLR,20200126,0
Belarus,BLR,20200127,0
Belarus,BLR,20200128,0
Belarus,BLR,20200129,0
Belarus,BLR,20200130,0
Belarus,BLR,20200131,0
Belarus,BLR,20200201,0
Belarus,BLR,20200202,0
Belarus,BLR,20200203,0
Belarus,BLR,20200204,0
Belarus,BLR,20200205,0
Belarus,BLR,20200206,0
Belarus,BLR,20200207,0
Belarus,BLR,20200208,0
Belarus,BLR,20200209,0
Belarus,BLR,20200210,0
Belarus,BLR,20200211,0
Belarus,BLR,20200212,0
Belarus,BLR,20200213,0
Belarus,BLR,20200214,0
Belarus,BLR,20200215,0
Belarus,BLR,20200216,0
Belarus,BLR,20200217,0
Belarus,BLR,20200218,0
Belarus,BLR,20200219,0
Belarus,BLR,20200220,0
Belarus,BLR,20200221,0
Belarus,BLR,20200222,0
Belarus,BLR,20200223,0
Belarus,BLR,20200224,0
Belarus,BLR,20200225,0
Belarus,BLR,20200226,0
Belarus,BLR,20200227,0
Belarus,BLR,20200228,1
Belarus,BLR,20200229,1
Belarus,BLR,20200301,1
Belarus,BLR,20200302,1
Belarus,BLR,20200304,4
Belarus,BLR,20200305,6
Belarus,BLR,20200311,9
Belarus,BLR,20200312,12
Belarus,BLR,20200313,21
Belarus,BLR,20200316,27
Belarus,BLR,20200317,36
Belarus,BLR,20200318,36
Belarus,BLR,20200319,46
Belarus,BLR,20200320,57
Belarus,BLR,20200321,57
Belarus,BLR,20200322,76
Belarus,BLR,20200323,76
Belarus,BLR,20200324,81
Belarus,BLR,20200325,81
Belarus,BLR,20200326,86
Belarus,BLR,20200327,86
Belarus,BLR,20200328,94
Belarus,BLR,20200329,94
Belarus,BLR,20200330,94
Belarus,BLR,20200331,105
Belarus,BLR,20200401,152
Belarus,BLR,20200402,152
Belarus,BLR,20200403,254
Belarus,BLR,20200404,351
Belarus,BLR,20200405,394
Belarus,BLR,20200406,564
Belarus,BLR,20200407,700
Belarus,BLR,20200408,861
Belarus,BLR,20200409,1066
Belarus,BLR,20200410,1486
Belarus,BLR,20200411,1981
Belarus,BLR,20200412,2226
Belgium,BEL,20191231,0
Belgium,BEL,20200101,0
Belgium,BEL,20200102,0
Belgium,BEL,20200103,0
Belgium,BEL,20200104,0
Belgium,BEL,20200105,0
Belgium,BEL,20200106,0
Belgium,BEL,20200107,0
Belgium,BEL,20200108,0
Belgium,BEL,20200109,0
Belgium,BEL,20200110,0
Belgium,BEL,20200111,0
Belgium,BEL,20200112,0
Belgium,BEL,20200113,0
Belgium,BEL,20200114,0
Belgium,BEL,20200115,0
Belgium,BEL,20200116,0
Belgium,BEL,20200117,0
Belgium,BEL,20200118,0
Belgium,BEL,20200119,0
Belgium,BEL,20200120,0
Belgium,BEL,20200121,0
Belgium,BEL,20200122,0
Belgium,BEL,20200123,0
Belgium,BEL,20200124,0
Belgium,BEL,20200125,0
Belgium,BEL,20200126,0
Belgium,BEL,20200127,0
Belgium,BEL,20200128,0
Belgium,BEL,20200129,0
Belgium,BEL,20200130,0
Belgium,BEL,20200131,0
Belgium,BEL,20200201,0
Belgium,BEL,20200202,0
Belgium,BEL,20200203,0
Belgium,BEL,20200204,1
Belgium,BEL,20200205,1
Belgium,BEL,20200206,1
Belgium,BEL,20200207,1
Belgium,BEL,20200208,1
Belgium,BEL,20200209,1
Belgium,BEL,20200210,1
Belgium,BEL,20200211,1
Belgium,BEL,20200212,1
Belgium,BEL,20200213,1
Belgium,BEL,20200214,1
Belgium,BEL,20200215,1
Belgium,BEL,20200216,1
Belgium,BEL,20200217,1
Belgium,BEL,20200218,1
Belgium,BEL,20200219,1
Belgium,BEL,20200220,1
Belgium,BEL,20200221,1
Belgium,BEL,20200222,1
Belgium,BEL,20200223,1
Belgium,BEL,20200224,1
Belgium,BEL,20200225,1
Belgium,BEL,20200226,1
Belgium,BEL,20200227,1
Belgium,BEL,20200228,1
Belgium,BEL,20200229,1
Belgium,BEL,20200301,1
Belgium,BEL,20200302,2
Belgium,BEL,20200303,8
Belgium,BEL,20200304,13
Belgium,BEL,20200305,23
Belgium,BEL,20200306,50
Belgium,BEL,20200307,109
Belgium,BEL,20200308,169
Belgium,BEL,20200309,200
Belgium,BEL,20200310,239
Belgium,BEL,20200311,267
Belgium,BEL,20200312,314
Belgium,BEL,20200313,399
Belgium,BEL,20200314,559
Belgium,BEL,20200315,689
Belgium,BEL,20200316,886
Belgium,BEL,20200317,1085
Belgium,BEL,20200318,1243
Belgium,BEL,20200319,1486
Belgium,BEL,20200320,1795
Belgium,BEL,20200321,2257
Belgium,BEL,20200322,2815
Belgium,BEL,20200323,3401
Belgium,BEL,20200324,3743
Belgium,BEL,20200325,4269
Belgium,BEL,20200326,4937
Belgium,BEL,20200327,6235
Belgium,BEL,20200328,7284
Belgium,BEL,20200329,9134
Belgium,BEL,20200330,10836
Belgium,BEL,20200331,11899
Belgium,BEL,20200401,12775
Belgium,BEL,20200402,13964
Belgium,BEL,20200403,15348
Belgium,BEL,20200404,16770
Belgium,BEL,20200405,18431
Belgium,BEL,20200406,19691
Belgium,BEL,20200407,20814
Belgium,BEL,20200408,22194
Belgium,BEL,20200409,23403
Belgium,BEL,20200410,24983
Belgium,BEL,20200411,26667
Belgium,BEL,20200412,28018
Belize,BLZ,20200324,1
Belize,BLZ,20200325,1
Belize,BLZ,20200326,2
Belize,BLZ,20200327,2
Belize,BLZ,20200328,2
Belize,BLZ,20200329,2
Belize,BLZ,20200330,2
Belize,BLZ,20200331,3
Belize,BLZ,20200401,3
Belize,BLZ,20200402,3
Belize,BLZ,20200403,3
Belize,BLZ,20200404,4
Belize,BLZ,20200405,4
Belize,BLZ,20200406,5
Belize,BLZ,20200407,7
Belize,BLZ,20200408,7
Belize,BLZ,20200409,8
Belize,BLZ,20200410,9
Belize,BLZ,20200411,10
Belize,BLZ,20200412,13
Benin,BEN,20200317,1
Benin,BEN,20200318,1
Benin,BEN,20200319,1
Benin,BEN,20200320,2
Benin,BEN,20200321,2
Benin,BEN,20200322,2
Benin,BEN,20200323,2
Benin,BEN,20200324,5
Benin,BEN,20200325,5
Benin,BEN,20200326,5
Benin,BEN,20200327,6
Benin,BEN,20200328,6
Benin,BEN,20200329,6
Benin,BEN,20200330,6
Benin,BEN,20200331,6
Benin,BEN,20200401,8
Benin,BEN,20200402,13
Benin,BEN,20200403,13
Benin,BEN,20200404,16
Benin,BEN,20200405,16
Benin,BEN,20200406,22
Benin,BEN,20200407,26
Benin,BEN,20200408,26
Benin,BEN,20200409,26
Benin,BEN,20200410,30
Benin,BEN,20200411,35
Benin,BEN,20200412,35
Bermuda,BMU,20200320,2
Bermuda,BMU,20200321,2
Bermuda,BMU,20200322,2
Bermuda,BMU,20200323,6
Bermuda,BMU,20200324,6
Bermuda,BMU,20200325,6
Bermuda,BMU,20200326,6
Bermuda,BMU,20200327,15
Bermuda,BMU,20200328,17
Bermuda,BMU,20200329,22
Bermuda,BMU,20200330,22
Bermuda,BMU,20200331,27
Bermuda,BMU,20200401,32
Bermuda,BMU,20200402,32
Bermuda,BMU,20200403,35
Bermuda,BMU,20200404,35
Bermuda,BMU,20200405,37
Bermuda,BMU,20200406,37
Bermuda,BMU,20200407,39
Bermuda,BMU,20200408,39
Bermuda,BMU,20200409,39
Bermuda,BMU,20200410,48
Bermuda,BMU,20200411,48
Bermuda,BMU,20200412,50
Bhutan,BTN,20200306,1
Bhutan,BTN,20200313,1
Bhutan,BTN,20200315,1
Bhutan,BTN,20200317,1
Bhutan,BTN,20200318,1
Bhutan,BTN,20200319,1
Bhutan,BTN,20200320,1
Bhutan,BTN,20200321,2
Bhutan,BTN,20200322,2
Bhutan,BTN,20200323,2
Bhutan,BTN,20200324,2
Bhutan,BTN,20200325,2
Bhutan,BTN,20200326,3
Bhutan,BTN,20200327,3
Bhutan,BTN,20200328,3
Bhutan,BTN,20200329,4
Bhutan,BTN,20200330,4
Bhutan,BTN,20200331,4
Bhutan,BTN,20200401,4
Bhutan,BTN,20200402,5
Bhutan,BTN,20200403,5
Bhutan,BTN,20200404,5
Bhutan,BTN,20200405,5
Bhutan,BTN,20200406,5
Bhutan,BTN,20200407,5
Bhutan,BTN,20200408,5
Bhutan,BTN,20200409,5
Bhutan,BTN,20200410,5
Bhutan,BTN,20200411,5
Bhutan,BTN,20200412,5
Bolivia,BOL,20200312,2
Bolivia,BOL,20200313,3
Bolivia,BOL,20200314,10
Bolivia,BOL,20200315,10
Bolivia,BOL,20200317,11
Bolivia,BOL,20200318,12
Bolivia,BOL,20200319,12
Bolivia,BOL,20200320,15
Bolivia,BOL,20200321,19
Bolivia,BOL,20200322,20
Bolivia,BOL,20200323,27
Bolivia,BOL,20200324,28
Bolivia,BOL,20200325,32
Bolivia,BOL,20200326,39
Bolivia,BOL,20200327,61
Bolivia,BOL,20200328,74
Bolivia,BOL,20200329,81
Bolivia,BOL,20200330,96
Bolivia,BOL,20200331,107
Bolivia,BOL,20200401,115
Bolivia,BOL,20200402,123
Bolivia,BOL,20200403,132
Bolivia,BOL,20200404,139
Bolivia,BOL,20200405,157
Bolivia,BOL,20200406,183
Bolivia,BOL,20200407,194
Bolivia,BOL,20200408,210
Bolivia,BOL,20200409,264
Bolivia,BOL,20200410,268
Bolivia,BOL,20200411,276
Bolivia,BOL,20200412,300
Bonaire Sint Eustatius and Saba,BES,20200402,2
Bonaire Sint Eustatius and Saba,BES,20200403,2
Bonaire Sint Eustatius and Saba,BES,20200404,2
Bonaire Sint Eustatius and Saba,BES,20200405,2
Bonaire Sint Eustatius and Saba,BES,20200406,2
Bonaire Sint Eustatius and Saba,BES,20200407,2
Bonaire Sint Eustatius and Saba,BES,20200408,2
Bonaire Sint Eustatius and Saba,BES,20200409,2
Bonaire Sint Eustatius and Saba,BES,20200410,2
Bonaire Sint Eustatius and Saba,BES,20200411,2
Bonaire Sint Eustatius and Saba,BES,20200412,2
Bosnia and Herzegovina,BIH,20200306,2
Bosnia and Herzegovina,BIH,20200312,3
Bosnia and Herzegovina,BIH,20200313,3
Bosnia and Herzegovina,BIH,20200316,18
Bosnia and Herzegovina,BIH,20200317,21
Bosnia and Herzegovina,BIH,20200318,21
Bosnia and Herzegovina,BIH,20200319,36
Bosnia and Herzegovina,BIH,20200320,44
Bosnia and Herzegovina,BIH,20200321,44
Bosnia and Herzegovina,BIH,20200322,92
Bosnia and Herzegovina,BIH,20200323,125
Bosnia and Herzegovina,BIH,20200324,129
Bosnia and Herzegovina,BIH,20200325,162
Bosnia and Herzegovina,BIH,20200326,181
Bosnia and Herzegovina,BIH,20200327,181
Bosnia and Herzegovina,BIH,20200328,229
Bosnia and Herzegovina,BIH,20200329,257
Bosnia and Herzegovina,BIH,20200330,323
Bosnia and Herzegovina,BIH,20200331,353
Bosnia and Herzegovina,BIH,20200401,413
Bosnia and Herzegovina,BIH,20200402,464
Bosnia and Herzegovina,BIH,20200403,532
Bosnia and Herzegovina,BIH,20200404,586
Bosnia and Herzegovina,BIH,20200405,632
Bosnia and Herzegovina,BIH,20200406,663
Bosnia and Herzegovina,BIH,20200407,695
Bosnia and Herzegovina,BIH,20200408,781
Bosnia and Herzegovina,BIH,20200409,816
Bosnia and Herzegovina,BIH,20200410,875
Bosnia and Herzegovina,BIH,20200411,901
Bosnia and Herzegovina,BIH,20200412,948
Botswana,BWA,20200401,3
Botswana,BWA,20200402,4
Botswana,BWA,20200403,4
Botswana,BWA,20200404,4
Botswana,BWA,20200405,4
Botswana,BWA,20200406,6
Botswana,BWA,20200407,6
Botswana,BWA,20200408,6
Botswana,BWA,20200409,7
Botswana,BWA,20200410,13
Botswana,BWA,20200411,13
Botswana,BWA,20200412,13
Brazil,BRA,20191231,0
Brazil,BRA,20200101,0
Brazil,BRA,20200102,0
Brazil,BRA,20200103,0
Brazil,BRA,20200104,0
Brazil,BRA,20200105,0
Brazil,BRA,20200106,0
Brazil,BRA,20200107,0
Brazil,BRA,20200108,0
Brazil,BRA,20200109,0
Brazil,BRA,20200110,0
Brazil,BRA,20200111,0
Brazil,BRA,20200112,0
Brazil,BRA,20200113,0
Brazil,BRA,20200114,0
Brazil,BRA,20200115,0
Brazil,BRA,20200116,0
Brazil,BRA,20200117,0
Brazil,BRA,20200118,0
Brazil,BRA,20200119,0
Brazil,BRA,20200120,0
Brazil,BRA,20200121,0
Brazil,BRA,20200122,0
Brazil,BRA,20200123,0
Brazil,BRA,20200124,0
Brazil,BRA,20200125,0
Brazil,BRA,20200126,0
Brazil,BRA,20200127,0
Brazil,BRA,20200128,0
Brazil,BRA,20200129,0
Brazil,BRA,20200130,0
Brazil,BRA,20200131,0
Brazil,BRA,20200201,0
Brazil,BRA,20200202,0
Brazil,BRA,20200203,0
Brazil,BRA,20200204,0
Brazil,BRA,20200205,0
Brazil,BRA,20200206,0
Brazil,BRA,20200207,0
Brazil,BRA,20200208,0
Brazil,BRA,20200209,0
Brazil,BRA,20200210,0
Brazil,BRA,20200211,0
Brazil,BRA,20200212,0
Brazil,BRA,20200213,0
Brazil,BRA,20200214,0
Brazil,BRA,20200215,0
Brazil,BRA,20200216,0
Brazil,BRA,20200217,0
Brazil,BRA,20200218,0
Brazil,BRA,20200219,0
Brazil,BRA,20200220,0
Brazil,BRA,20200221,0
Brazil,BRA,20200222,0
Brazil,BRA,20200223,0
Brazil,BRA,20200224,0
Brazil,BRA,20200225,0
Brazil,BRA,20200226,1
Brazil,BRA,20200227,1
Brazil,BRA,20200228,1
Brazil,BRA,20200229,1
Brazil,BRA,20200301,2
Brazil,BRA,20200302,2
Brazil,BRA,20200305,3
Brazil,BRA,20200306,8
Brazil,BRA,20200307,13
Brazil,BRA,20200308,13
Brazil,BRA,20200309,25
Brazil,BRA,20200311,34
Brazil,BRA,20200312,52
Brazil,BRA,20200313,77
Brazil,BRA,20200314,98
Brazil,BRA,20200315,121
Brazil,BRA,20200316,200
Brazil,BRA,20200317,234
Brazil,BRA,20200318,291
